Data,Hora,TempBulboSeco,UmidadeRelativa
17/10/1999,1800,32,56
18/10/1999,0,26.8,81
18/10/1999,1200,28.6,80
18/10/1999,1800,32.6,60
19/10/1999,0,26.6,89
19/10/1999,1200,28,80
19/10/1999,1800,34.2,60
20/10/1999,0,26.2,83
20/10/1999,1200,26.4,88
20/10/1999,1800,33,61
21/10/1999,0,28,80
21/10/1999,1200,27,84
21/10/1999,1800,30.8,66
22/10/1999,0,27.2,87
22/10/1999,1200,27.4,90
22/10/1999,1800,34.8,58
23/10/1999,0,28.4,87
23/10/1999,1200,28.2,81
23/10/1999,1800,33.4,62
24/10/1999,0,28.4,73
24/10/1999,1200,28.4,80
24/10/1999,1800,34,59
25/10/1999,0,28.8,81
25/10/1999,1200,29.4,75
25/10/1999,1800,35.2,48
26/10/1999,0,29.8,64
26/10/1999,1200,28.6,81
26/10/1999,1800,35,46
27/10/1999,0,29.4,68
27/10/1999,1200,29.6,68
27/10/1999,1800,34.6,51
28/10/1999,0,30.2,77
28/10/1999,1200,30.2,73
28/10/1999,1800,35.6,58
29/10/1999,0,30.2,69
29/10/1999,1200,29.2,75
29/10/1999,1800,34.2,57
30/10/1999,0,28.4,81
30/10/1999,1200,26.2,85
30/10/1999,1800,33,63
31/10/1999,0,28.4,79
31/10/1999,1200,27.6,81
31/10/1999,1800,32.4,60
01/11/1999,0,26.8,85
01/11/1999,1200,24.2,95
01/11/1999,1800,28.6,79
02/11/1999,0,26.8,86
